OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880013                                            
Config info:
GSC,1.000
LaserDAC,183
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.512,1.387,1.820,1.910,1.911
9,4,1,1,1,0,2,0,0,0,0,0,0,0,0,0,18,25,0,0,3.544,1.388,1.412,2.468,3.173
14,3,2,2,1,3,0,0,0,0,0,0,0,0,0,0,20,21,35,0,3.551,1.387,1.891,3.044,3.241
12,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.556,1.387,1.782,2.677,3.026
8,3,2,0,0,1,1,0,1,0,0,0,0,0,0,0,22,0,23,0,3.546,1.384,1.304,2.464,7.331
12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.551,1.387,1.443,1.726,1.730
9,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,3.550,1.387,1.624,2.297,2.314
12,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,24,23,0,0,3.517,1.387,1.708,2.894,7.747
14,1,4,2,2,1,0,1,0,0,0,0,0,0,0,0,15,20,31,39,3.534,1.387,1.950,3.376,4.834
13,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,33,0,0,31,3.501,1.387,1.413,2.037,77.180
11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27,0,3.501,1.387,0.840,1.307,12.984
6,2,1,3,0,1,1,0,0,0,0,0,0,0,0,0,18,24,31,0,3.517,1.384,1.027,1.975,2.393
11,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,22,0,30,0,3.510,1.387,1.420,2.104,2.235
10,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,19,0,3.510,1.387,1.328,1.793,1.854
5,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,23,27,36,0,3.500,1.387,0.712,1.230,1.349
4,2,2,3,0,0,1,0,0,1,0,0,0,0,0,0,19,25,0,0,3.511,1.387,1.015,2.140,14.087
12,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,21,21,26,0,3.512,1.387,1.387,2.025,2.146
7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0,0,3.534,1.387,1.282,1.755,1.765
11,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,21,27,0,0,3.534,1.383,1.329,2.057,13.624
7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,31,0,3.533,1.387,1.575,2.037,2.096
6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3.493,1.387,1.301,1.707,1.712
12,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,20,27,27,0,3.499,1.387,1.890,2.763,2.837
11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.547,1.387,2.028,2.506,2.512
9,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,19,23,32,0,3.552,1.387,1.331,2.145,2.268
7,3,3,2,0,0,0,2,0,0,0,0,0,0,0,0,18,26,0,35,3.575,1.387,1.442,2.708,5.400
6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.574,1.383,0.997,1.267,1.270
8,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,22,0,23,51,3.566,1.387,1.009,1.954,14.757
13,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.580,1.387,2.280,2.780,2.786
17,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,23,21,27,0,3.573,1.387,1.649,2.802,3.547
8,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,21,21,0,0,3.572,1.387,1.118,1.865,2.217
7,2,3,1,2,0,0,0,0,1,0,0,0,0,0,0,16,29,0,0,3.599,1.387,1.313,2.259,13.601
11,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,3.563,1.387,1.372,1.967,2.310
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.563,1.383,0.516,0.530,0.530
16,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,22,0,31,0,3.556,1.388,2.065,3.064,3.467
9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,3.556,1.387,0.817,1.286,2.634
11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3.578,1.388,1.690,2.263,2.272
12,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,25,33,23,0,3.554,1.387,1.514,2.384,2.789
18,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.553,1.387,2.065,2.583,2.603
11,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,19,24,35,0,3.558,1.387,1.157,2.379,3.135
7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.535,1.383,1.432,1.937,1.951
12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,28,0,0,3.551,1.387,1.231,1.485,1.495
5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,25,0,3.602,1.387,1.399,1.848,1.906
7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,29,0,3.576,1.387,1.029,1.313,1.369
9,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,24,0,24,0,3.549,1.387,1.103,1.669,1.796
10,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,3.570,1.387,1.536,2.102,2.117
11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3.527,1.387,1.814,2.334,2.341
11,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,19,17,0,0,3.533,1.342,1.190,1.772,2.133
7,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,3.554,1.387,1.809,2.806,2.841
6,5,4,2,0,1,0,0,1,0,0,0,0,0,0,0,19,29,29,0,3.578,1.387,1.784,3.052,7.539
8,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,21,0,0,30,3.576,1.387,1.198,2.385,5.095
7,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,18,23,35,0,3.599,1.387,1.097,1.552,1.615
8,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3.599,1.387,1.083,1.505,1.515
7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,3.625,1.388,1.145,1.592,1.605
8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,3.644,1.383,1.168,1.526,1.535
14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.646,1.387,1.399,1.575,1.577
8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,3.646,1.387,0.804,1.434,1.787
12,2,0,3,0,1,1,0,0,0,0,0,0,0,0,0,21,25,29,0,3.642,1.388,1.271,2.092,2.494
6,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,24,25,0,29,3.611,1.387,1.361,2.583,4.259
11,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,21,0,43,41,3.609,1.387,1.249,2.331,4.051
17,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,19,27,0,33,3.614,1.387,1.562,2.462,4.128
11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.595,1.383,1.232,1.488,1.492
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.582,1.387,1.299,1.456,1.458
12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,3.592,1.387,1.521,1.982,1.995
11,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.592,1.387,1.132,1.480,1.498
9,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21,27,23,0,3.585,1.388,1.620,2.148,2.211
10,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,21,27,25,3.585,1.387,1.175,2.224,3.642
11,4,2,0,0,2,1,0,0,0,0,0,0,0,0,0,20,0,26,0,3.592,1.387,1.643,2.636,3.087
7,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,20,21,0,33,3.597,1.387,1.233,1.955,3.294
5,3,3,1,0,2,1,1,0,0,0,0,0,0,0,0,18,25,27,35,3.619,1.383,1.277,2.764,4.547
8,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,17,0,39,3.581,1.387,1.008,1.524,2.866
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.581,1.387,0.804,0.827,0.827
9,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.588,1.388,1.464,2.095,2.435
12,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,3.617,1.387,1.586,2.008,2.030
11,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,3.621,1.387,1.513,1.901,1.909
10,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,22,19,31,0,3.604,1.387,1.766,2.574,2.654
12,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,29,3.604,1.383,1.530,2.406,3.750
7,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,19,0,0,39,3.612,1.388,1.065,1.981,3.644
13,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.612,1.387,1.251,1.797,2.136
11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,3.594,1.388,1.151,1.507,1.528
9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.604,1.387,0.936,1.393,1.730
13,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,3.621,1.387,1.584,2.159,6.523
14,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,22,25,21,0,3.612,1.387,1.778,2.433,2.499
11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,3.605,1.383,1.621,1.951,1.958
12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.602,1.387,1.573,1.957,1.963
13,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,41,0,3.601,1.387,1.869,2.736,2.815
6,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,18,25,0,0,3.648,1.387,1.483,2.091,13.247
4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,21,0,3.662,1.387,0.695,1.026,1.082
16,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,23,22,23,35,3.653,1.387,1.662,3.414,5.477
13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.653,1.387,1.277,1.599,1.607
9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.666,1.384,1.335,1.707,1.712
12,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,21,21,31,0,3.664,1.387,1.366,1.995,2.073
12,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,28,21,0,0,3.598,1.387,1.650,2.271,2.309
11,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,3.612,1.387,1.598,2.297,2.336
7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,26,0,0,3.598,1.387,1.154,1.605,1.618
7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.585,1.387,1.699,2.473,2.485
7,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,23,35,25,0,3.572,1.387,0.902,1.439,1.520
4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,25,0,3.583,1.383,0.588,0.904,0.962
10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3.583,1.387,0.977,1.285,1.297
13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,27,27,53,0,3.565,1.388,1.144,1.466,1.527
11,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,33,23,27,0,3.531,1.387,1.779,2.634,2.705
10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.525,1.387,1.100,1.460,1.482
11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,3.536,1.387,0.988,1.127,1.132
9,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,29,27,0,3.536,1.387,1.047,1.870,2.278
12,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,3.497,1.371,1.878,2.563,2.917
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.474,1.387,0.988,1.074,1.075
10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,17,29,0,0,3.486,1.388,1.091,1.659,2.013
12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,3.455,1.345,1.233,1.397,1.399
9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3.455,1.387,0.857,1.172,1.232
9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,23,0,23,0,3.450,1.388,0.865,1.539,1.962
12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,3.436,1.387,1.301,1.650,1.663
9,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,31,0,0,3.461,1.383,1.435,1.871,1.893
6,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,19,29,37,0,3.468,1.387,1.019,1.969,2.390
14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,3.442,1.387,1.877,2.464,2.477
10,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,25,0,3.457,1.387,1.449,1.858,1.918
14,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,3.428,1.387,1.594,2.118,2.156
6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.426,1.387,1.355,1.856,1.863
9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,41,0,3.423,1.387,1.256,1.644,1.705
7,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,17,25,23,0,3.447,1.383,1.336,2.009,2.078
12,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,20,33,34,0,3.462,1.387,1.987,3.223,3.699
14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,45,3.449,1.387,1.453,1.907,3.295
12,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,21,23,25,0,3.455,1.387,1.828,2.455,2.525
13,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,19,39,25,0,3.461,1.387,1.651,2.310,2.378
14,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0,3.479,1.387,1.620,2.229,2.272
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.485,1.387,0.960,1.111,1.113
13,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,0,28,0,3.498,1.383,1.540,2.213,2.385
12,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.509,1.387,1.225,1.507,1.527
13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.536,1.387,1.901,2.256,2.260
11,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,21,23,25,0,3.536,1.387,1.041,1.794,2.213
13,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.546,1.387,1.471,1.904,2.246
10,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,3.529,1.387,1.212,1.904,2.265
12,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,23,25,23,0,3.523,1.387,1.562,2.843,3.597
11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,3.480,1.383,1.087,1.182,74.910
9,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,3.506,1.387,1.751,2.480,2.508
8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,27,0,0,3.515,1.387,1.208,1.611,1.633
7,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,19,31,24,0,3.531,1.387,1.150,2.431,3.236
18,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,21,30,0,3.531,1.387,1.716,2.594,2.729
6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.531,1.388,0.647,0.859,0.866
7,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,21,29,0,3.515,1.388,0.967,1.326,1.388
7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.526,1.383,0.986,1.356,1.374
12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,35,0,0,3.543,1.387,1.088,1.344,1.364
10,4,6,0,2,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.552,1.387,2.222,3.519,3.900
7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,23,0,39,0,3.546,1.387,0.695,1.346,1.758
15,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,20,37,29,25,3.551,1.387,1.577,2.378,3.788
11,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,19,21,0,35,3.556,1.387,1.474,2.734,5.451
15,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,19,24,0,0,3.566,1.387,1.906,2.844,7.289
9,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,17,21,25,0,3.577,1.383,1.309,1.940,2.006
11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.525,1.387,1.660,2.073,2.079
5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,3.509,1.387,0.731,1.083,1.105
12,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,21,29,0,0,3.510,1.387,1.993,2.736,2.767
12,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,3.527,1.387,1.711,2.397,2.424
12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.527,1.387,1.045,1.178,1.180
18,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,3.526,1.388,2.373,2.924,2.937
16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.526,1.383,1.473,1.637,1.639
12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.526,1.387,1.888,2.410,2.417
8,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,17,27,0,0,3.548,1.387,0.931,1.833,2.535
14,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,19,0,29,0,3.558,1.387,1.918,2.913,3.316
8,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,3.565,1.387,1.171,1.767,2.113
13,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,21,28,0,0,3.562,1.387,2.198,3.353,3.724
12,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,25,21,0,0,3.550,1.387,1.601,2.584,2.955
11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,41,3.571,1.383,1.214,1.731,3.077
10,4,2,0,2,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,3.568,1.387,1.601,2.469,2.841
13,6,3,2,1,0,5,1,0,0,0,0,0,0,0,0,21,26,0,39,3.564,1.387,2.324,5.018,8.088
7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,3.547,1.387,0.796,1.005,49.778
14,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,20,21,25,0,3.554,1.387,1.827,2.501,2.571
13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,0,3.586,1.387,1.596,2.061,2.074
5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0,0,3.607,1.387,0.808,1.058,1.065
8,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,27,0,3.623,1.342,1.591,2.206,2.269
10,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,21,0,0,33,3.620,1.387,1.129,1.945,3.603
9,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.640,1.387,1.368,1.855,1.875
11,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19,23,29,0,3.651,1.387,1.218,1.572,1.632
8,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,20,21,21,0,3.654,1.387,1.166,2.230,2.954
7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.657,1.387,0.818,1.047,1.054
8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.647,1.387,1.416,1.891,1.898
10,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,22,31,29,0,3.628,1.384,1.327,1.795,1.860
12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.657,1.387,1.523,1.820,1.823
6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.658,1.387,0.829,1.295,1.627
8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.661,1.387,1.357,1.667,1.671
5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.664,1.387,0.925,1.266,1.271
11,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,27,0,3.660,1.387,1.196,1.541,1.598
13,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20,25,25,0,3.662,1.387,1.628,2.110,2.172
12,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,20,0,23,0,3.664,1.383,1.568,2.154,2.227
7,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,27,21,0,29,3.644,1.387,0.973,1.641,2.963
11,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,29,0,3.646,1.387,1.350,1.801,1.859
10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.647,1.387,1.119,1.594,1.928
14,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,18,0,27,0,3.667,1.387,1.422,2.415,3.144
9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.686,1.387,1.325,1.694,1.699
9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.713,1.387,1.288,1.575,1.578
11,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,17,36,0,0,3.722,1.387,1.310,2.144,2.496
13,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,19,19,29,0,3.725,1.383,1.298,2.098,2.489
10,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,3.752,1.387,1.438,1.726,47.833
8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.738,1.387,0.945,1.105,1.106
14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.718,1.388,1.518,1.793,1.796
15,2,2,0,1,3,0,0,0,0,0,0,0,0,0,0,19,0,25,0,3.724,1.387,1.662,2.567,2.746
7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.724,1.387,0.931,1.249,1.254
2,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,22,0,25,0,3.705,1.388,0.820,1.568,1.952
13,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3.705,1.383,1.407,2.025,2.099
7,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,17,30,0,0,3.723,1.388,1.259,2.257,2.609
11,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,20,21,0,0,3.722,1.387,1.212,1.767,2.099
10,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3.722,1.387,1.176,1.846,1.958
13,1,2,3,0,2,0,0,1,0,0,0,0,0,0,0,15,45,36,0,3.737,1.388,1.491,2.690,7.040
12,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,21,21,0,0,3.726,1.387,1.427,2.116,2.462
7,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,25,0,3.768,1.387,1.529,2.120,2.179
16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3.754,1.383,1.364,1.738,2.062
15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.746,1.387,1.332,1.491,1.496
14,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,23,0,3.762,1.387,1.636,2.100,2.156
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.772,1.387,1.278,1.350,1.350
12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.772,1.388,0.993,1.288,1.342
13,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,27,25,0,0,3.727,1.388,1.808,2.481,2.506
9,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3.727,1.387,1.253,1.925,1.948
8,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,31,3.727,1.384,1.151,1.926,72.039
8,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,18,27,23,29,3.738,1.388,1.213,2.580,4.273
14,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,27,23,39,3.738,1.387,1.343,2.459,4.125
9,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,3.683,1.387,1.473,1.976,1.996
10,8,2,0,0,1,0,0,1,0,0,0,0,0,0,0,21,0,25,0,3.664,1.387,2.003,2.932,7.301
13,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,31,0,3.664,1.387,1.162,2.304,3.050
9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,3.630,1.388,1.165,1.625,1.651
11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3.605,1.383,1.104,1.369,1.385
7,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.622,1.387,1.353,1.893,1.925
7,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,18,20,23,0,3.636,1.387,1.009,1.528,1.594
5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,23,0,0,3.628,1.387,0.531,0.903,12.120
5,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,3.621,1.387,1.105,1.626,1.662
10,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,20,21,28,0,3.624,1.387,1.103,1.841,1.985
