OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
OPC-N3 177470302                                            
Config info:
LaserDAC,156
FanDAC,255
ToFtoSFRfactor,58
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
15,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,5.000,27.072,29.365,0.547,0.718,54.158,0,0,27,1,0,609
23,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,33,0,0.680,4.990,27.098,29.411,0.400,3.983,18.115,1,0,22,5,0,609
18,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,44,0,0.680,5.030,27.072,29.393,0.719,3.209,5.074,1,0,16,0,0,609
15,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.050,27.085,29.367,0.307,1.509,2.973,0,0,19,2,0,609
14,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,5.020,27.098,29.411,0.377,0.904,24.150,1,0,20,0,0,609
6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,32,0,0.680,4.940,27.098,29.384,0.186,0.975,1.317,1,0,19,3,0,609
19,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,34,0.680,4.960,27.098,29.411,0.578,2.292,7.111,2,0,17,2,0,609
19,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0.680,4.960,27.098,29.384,0.603,1.203,1.262,3,0,22,4,0,609
13,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.940,27.098,29.367,0.280,1.826,3.375,1,0,18,0,0,609
16,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,0.680,4.930,27.128,29.385,0.342,2.330,4.174,1,0,15,0,0,609
16,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0.680,5.070,27.098,29.367,0.461,0.972,1.029,2,0,16,1,0,609
15,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,40,0,0.680,5.030,27.128,29.385,0.585,1.606,1.950,1,0,18,1,0,609
20,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,35,0,0.680,4.980,27.098,29.384,0.561,2.630,3.368,0,0,28,0,0,609
9,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.960,27.112,29.370,0.302,1.529,3.020,0,0,23,0,0,609
12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,5.030,27.098,29.384,0.332,0.396,0.396,0,0,24,1,0,609
15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,0.680,5.050,27.128,29.340,0.336,0.398,48.341,1,0,23,1,0,609
16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.040,27.128,29.370,0.251,1.405,2.872,3,0,15,1,0,608
15,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,0,0,0.680,5.070,27.128,29.340,0.489,2.185,3.701,2,0,20,1,0,609
11,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,30,0,0.680,5.030,27.128,29.308,0.363,1.279,1.622,3,0,19,2,0,609
10,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,5.020,27.141,29.279,0.411,1.179,1.281,1,0,15,1,0,609
18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,40,0,0.680,5.070,27.128,29.340,0.323,1.095,1.429,0,0,15,1,0,609
20,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,34,0,0.680,5.120,27.141,29.324,0.429,1.351,1.688,1,0,15,2,0,609
18,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,26,0,0.680,4.930,27.141,29.311,0.520,2.655,4.505,0,0,19,1,0,609
19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.970,27.141,29.340,0.323,0.359,0.359,2,0,21,7,0,609
17,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,0,0,0.680,4.830,27.154,29.294,0.714,1.013,1.021,1,0,16,4,0,609
13,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,0,0.680,4.850,27.128,29.340,0.550,1.511,1.624,0,0,16,3,0,609
17,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.860,27.141,29.311,0.425,0.865,0.919,0,0,11,0,0,609
11,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,43,0,0.680,4.820,27.154,29.294,0.469,2.564,4.450,2,0,23,1,0,608
14,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.800,27.168,29.326,0.313,0.728,0.781,1,0,22,5,0,609
16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.820,27.154,29.326,0.302,0.339,0.339,1,0,18,2,0,609
22,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,43,0.680,4.870,27.154,29.326,0.495,1.814,6.669,1,0,16,3,0,609
12,1,4,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,33,0,0.680,4.890,27.168,29.297,0.653,3.337,27.954,0,0,21,3,0,609
18,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,30,0,0.680,4.930,27.154,29.294,0.470,2.601,4.451,0,0,23,0,0,609
12,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,0,0,0.680,4.940,27.168,29.280,0.333,1.674,3.178,1,0,17,3,0,608
9,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,35,0,0,0.680,4.860,27.154,29.294,0.342,0.893,66.392,3,0,15,2,0,609
16,4,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,31,0,0.680,4.890,27.154,29.279,0.446,3.425,44.274,1,0,13,3,0,608
12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0.680,4.770,27.168,29.280,0.233,0.621,0.675,1,0,14,3,0,608
13,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,30,0,0.680,4.660,27.168,29.237,0.571,2.717,3.500,1,0,13,1,0,608
16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.700,27.168,29.253,0.283,0.319,0.319,1,0,24,2,0,608
9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,33,0,0,0.680,4.720,27.168,29.221,0.270,0.448,0.455,2,0,18,3,0,608
18,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.830,27.168,29.237,0.514,1.807,3.339,1,0,9,0,0,608
15,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.860,27.168,29.253,0.421,2.396,4.024,1,0,19,2,0,607
14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0.680,4.860,27.181,29.237,0.304,0.453,0.460,0,0,21,1,0,610
14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,0,0,0.670,4.690,27.181,29.237,0.346,0.505,0.512,1,0,15,2,0,608
8,3,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,38,0,0.680,4.740,27.168,29.266,0.661,4.665,30.478,1,0,21,0,0,608
19,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0.680,4.790,27.181,29.207,0.447,2.098,3.696,3,0,13,1,0,608
9,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,0,0.680,4.850,27.181,29.221,0.483,1.840,14.176,2,0,18,2,0,610
17,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,47,0.680,4.790,27.181,29.253,0.416,1.843,6.784,1,0,14,0,0,607
17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.680,4.690,27.197,29.256,0.295,0.330,0.331,3,0,22,2,0,609
20,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.710,27.181,29.221,0.496,1.818,3.389,2,0,19,0,0,610
12,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.800,27.181,29.207,0.304,1.897,3.491,0,0,15,0,0,611
12,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.680,4.700,27.181,29.221,0.565,3.871,7.128,1,0,16,1,0,608
21,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0.680,4.720,27.197,29.207,0.633,0.904,0.912,1,0,22,2,0,610
21,2,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,32,32,0.680,4.660,27.181,29.207,0.745,4.343,10.205,1,0,14,4,0,611
25,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,32,39,0.680,4.640,27.197,29.224,0.652,3.038,8.506,1,0,23,1,0,611
19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.680,27.197,29.193,0.317,0.353,0.353,0,0,16,3,0,611
17,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0.680,4.760,27.181,29.192,0.316,1.630,6.596,5,0,17,3,0,610
13,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0.680,4.740,27.197,29.224,0.497,1.930,3.497,0,0,19,1,0,610
10,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,0,0,0.680,4.800,27.197,29.207,0.322,1.702,3.250,1,0,27,0,0,610
16,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.680,4.830,27.197,29.207,0.477,1.793,3.324,0,0,16,5,0,611
11,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.790,27.197,29.224,0.319,1.918,3.515,1,0,23,0,0,611
14,3,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,40,0,0.680,4.800,27.197,29.193,0.676,3.754,6.008,0,0,17,4,0,611
14,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,0,0,0.680,4.840,27.211,29.164,0.646,1.141,1.161,4,0,19,2,0,610
19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.870,27.197,29.161,0.279,0.312,0.312,4,0,26,3,0,609
13,6,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,37,0,0.680,4.980,27.197,29.147,0.379,2.817,15.492,2,0,22,4,0,609
26,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0.680,4.980,27.224,29.196,0.616,1.721,13.723,0,0,15,4,0,609
26,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.680,4.940,27.237,29.211,0.491,0.877,0.930,1,0,15,1,0,609
21,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,0,0.680,4.780,27.224,29.150,0.550,2.027,14.585,1,0,18,3,0,610
14,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,0,0,0.680,4.690,27.197,29.147,0.394,2.169,3.807,2,0,21,2,0,609
13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0.680,4.690,27.211,29.150,0.288,0.465,0.472,1,0,17,2,0,608
16,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,33,0,0.680,4.720,27.211,29.150,0.450,2.266,2.991,0,0,19,1,0,609
22,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.720,27.211,29.134,0.464,0.916,0.971,1,0,13,1,0,609
11,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0.680,4.710,27.211,29.105,0.381,1.292,58.381,0,0,16,1,0,608
15,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,28,33,58,0.680,4.510,27.224,29.150,0.578,3.783,9.521,1,0,15,0,0,608
15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.600,27.224,29.164,0.332,0.373,0.373,1,0,16,2,0,609
11,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0.680,4.600,27.224,29.120,0.527,2.791,4.518,1,1,21,2,0,608
8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.650,27.197,29.147,0.347,0.807,0.862,2,0,17,2,0,609
15,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,0,0.680,4.650,27.224,29.120,0.556,4.532,19.450,1,0,22,1,0,609
14,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.680,4.690,27.211,29.118,0.444,0.927,0.983,0,0,26,0,0,608
17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.710,27.211,29.134,0.372,0.414,0.414,2,0,15,3,0,609
14,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,27,0,36,0.680,4.510,27.253,29.091,0.496,4.096,11.098,0,0,24,1,0,608
21,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32,0,0.680,4.600,27.211,29.118,0.655,3.691,6.036,0,0,13,2,0,608
15,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0.680,4.640,27.237,29.137,0.507,0.844,0.857,0,0,19,2,0,608
5,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,31,0,0.680,4.530,27.237,29.106,0.413,2.214,2.963,0,0,22,4,0,609
8,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0.680,4.500,27.253,29.106,0.527,2.562,4.277,1,0,16,6,0,608
13,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,30,0,0.680,4.520,27.237,29.137,0.275,3.375,18.602,1,0,17,2,0,608
19,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.460,27.267,29.109,0.400,1.711,3.369,2,0,16,4,0,609
12,2,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,31,63,0.680,4.510,27.237,29.106,0.545,5.497,26.056,1,0,20,4,0,608
21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.680,4.510,27.237,29.074,0.296,1.676,6.918,2,0,22,1,0,609
8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0.680,4.520,27.267,29.109,0.352,0.664,0.678,0,0,18,4,0,609
9,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,30,0,0.680,4.610,27.237,29.059,0.376,2.091,2.827,0,0,17,3,0,608
10,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.660,27.267,29.138,0.406,2.081,3.723,0,0,13,1,0,608
11,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,34,0,0.680,4.650,27.253,29.123,0.434,2.601,4.556,1,0,20,0,0,609
15,4,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,0.680,4.690,27.237,29.106,0.540,3.580,6.795,1,0,21,2,0,608
15,3,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,40,0,0.680,4.620,27.237,29.059,0.537,2.210,27.849,1,0,11,1,0,608
23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0.680,4.580,27.253,29.123,0.457,0.527,6.299,0,0,14,0,0,609
11,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,27,0,0.680,4.630,27.237,29.074,0.440,1.372,1.738,2,0,20,1,0,608
17,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25,42,0,0.680,4.700,27.253,29.028,0.832,3.501,4.339,0,0,24,2,0,609
19,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,47,0,0.680,4.660,27.253,29.060,0.651,2.700,3.229,0,0,22,1,0,608
12,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,30,0,0.680,4.660,27.253,29.060,0.549,2.076,2.509,0,0,13,4,0,609
17,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,34,0,0,0.680,4.700,27.253,29.106,0.567,1.329,26.165,0,0,17,4,0,609
8,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.680,4.660,27.267,29.060,0.270,1.910,3.552,1,0,21,2,0,609
17,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.620,27.267,29.077,0.634,4.389,7.757,0,0,17,2,0,608
12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0.670,4.520,27.267,29.031,0.246,1.119,1.500,3,0,16,3,0,609
14,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,35,0.680,4.500,27.280,29.031,0.512,1.969,7.223,0,0,20,0,0,608
14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.680,4.590,27.267,29.018,0.422,0.520,0.521,1,0,17,3,0,609
13,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,32,0,0,0.680,4.690,27.267,29.047,0.552,0.824,0.832,2,0,17,2,0,608
10,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.680,4.710,27.293,29.019,0.407,1.027,41.202,0,0,13,3,0,608
11,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.670,27.267,29.047,0.400,1.221,1.331,3,0,15,2,0,609
4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0.680,4.720,27.280,29.047,0.238,0.661,0.716,0,0,16,3,0,608
11,2,3,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,42,41,0.680,4.760,27.293,29.063,0.679,5.232,36.691,0,0,22,2,0,609
17,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,0,0,0.680,4.640,27.280,28.987,0.760,1.917,2.043,0,0,15,2,0,609
10,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,30,0,0.680,4.640,27.267,29.031,0.303,2.226,15.472,0,0,27,2,0,609
15,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,32,0,0.680,4.640,27.280,29.047,0.455,4.763,8.687,1,0,11,1,0,608
15,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,28,0,0.680,4.660,27.280,28.972,0.609,3.723,6.044,0,0,11,1,0,609
21,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,36,0,0.680,4.670,27.323,29.022,0.591,1.997,2.422,1,0,17,0,0,609
13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.690,27.280,29.019,0.274,0.671,0.726,1,0,17,4,0,609
12,5,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,0,0,0.680,4.770,27.309,28.973,0.448,2.870,16.956,1,0,22,1,0,608
19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.780,27.293,29.019,0.345,0.407,0.408,1,0,20,2,0,609
17,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0.680,4.820,27.280,28.987,0.526,1.328,1.435,0,0,18,3,0,609
14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.680,4.790,27.293,29.019,0.404,0.498,0.499,1,0,21,1,0,609
15,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0.680,4.740,27.309,29.033,0.450,0.928,0.983,1,0,21,2,0,609
17,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0,0.680,4.780,27.280,29.047,0.523,0.761,0.769,0,0,14,0,0,609
12,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,30,41,0.680,4.810,27.309,28.960,0.313,2.528,7.801,2,0,22,1,0,609
16,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0,0.680,4.730,27.309,29.022,0.478,1.048,1.110,1,0,11,4,0,609
9,5,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0.680,4.780,27.293,28.990,0.554,2.714,4.376,0,0,19,2,0,609
20,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,0,0.680,4.760,27.293,28.990,0.469,1.592,14.148,1,0,18,4,0,609
17,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,46,0.680,4.800,27.309,28.960,0.360,2.019,6.997,2,0,23,0,0,609
9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0.680,4.800,27.293,28.990,0.239,0.412,0.419,1,0,24,2,0,609
21,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,36,0.680,4.850,27.293,29.019,0.566,1.967,6.842,1,0,25,0,0,609
9,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,32,0,0.680,4.910,27.293,28.990,0.465,3.628,17.658,1,0,22,3,0,609
25,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,36,0.680,4.960,27.309,29.022,0.429,2.857,9.113,0,0,15,0,0,609
12,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,0,0,0.680,4.920,27.309,28.944,0.359,1.708,3.218,1,0,16,1,0,609
17,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,37,39,0.680,4.930,27.293,28.973,0.612,3.339,8.543,2,0,18,0,0,609
12,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0.680,4.940,27.323,29.036,0.405,1.100,24.729,0,0,19,2,0,609
14,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,32,0,0.680,4.950,27.309,28.944,0.528,1.725,2.119,2,0,19,3,0,609
11,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,31,0,0.680,4.910,27.293,28.926,0.456,1.424,1.776,1,0,16,4,0,609
