OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176880013                                            
Config info:
GSC,1.000
LaserDAC,183
FanDAC,255
ToFtoSFRfactor,74
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,27,0,3.788,1.387,1.288,1.530,1.583
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.777,1.383,0.813,0.855,0.855
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.792,1.388,0.877,0.920,0.920
9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,21,21,0,0,3.787,1.388,0.928,1.213,46.872
8,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.776,1.387,0.939,1.490,1.539
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.776,1.387,0.461,0.559,0.564
9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3.776,1.388,0.784,1.072,1.127
10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.772,1.388,1.534,2.076,2.084
13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3.755,1.383,1.173,1.322,1.323
14,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3.755,1.387,1.646,2.250,2.266
6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,3.753,1.388,0.727,0.978,0.997
7,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,21,19,0,0,3.749,1.387,1.115,1.649,1.673
5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.749,1.387,0.511,0.793,0.848
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.758,1.388,1.024,1.071,1.071
10,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,23,33,25,0,3.747,1.387,1.170,1.671,1.733
6,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.736,1.383,1.438,2.118,2.144
11,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,3.747,1.387,1.969,2.813,2.832
12,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.747,1.387,1.010,1.487,12.357
11,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,3.756,1.388,1.044,1.784,2.430
8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0,0,3.748,1.387,0.887,1.120,1.129
10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.744,1.387,1.731,2.161,2.166
5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3.716,1.387,0.619,0.752,0.754
8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.712,1.383,0.833,0.973,0.975
23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.712,1.388,1.664,1.995,2.063
13,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.715,1.388,1.355,1.717,1.735
8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,27,21,0,0,3.694,1.387,1.029,1.359,1.367
11,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,3.680,1.387,1.461,1.793,1.813
11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.683,1.387,1.051,1.197,1.199
6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,3.672,1.387,0.865,1.113,1.119
16,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.672,1.383,1.617,2.072,2.091
7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.685,1.388,1.035,1.297,1.301
8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.688,1.387,0.984,1.227,1.230
7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.663,1.387,1.014,1.197,1.199
11,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,25,0,3.675,1.387,1.636,2.288,2.349
8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,23,0,3.670,1.387,1.127,1.568,1.626
9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,3.670,1.387,0.836,1.047,1.053
10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,29,0,0,3.656,1.384,0.913,1.158,1.178
10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,3.628,1.387,0.974,1.348,1.682
11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.636,1.387,1.260,1.634,1.655
9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.636,1.387,0.798,1.274,5.620
11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.665,1.388,1.177,1.377,1.392
14,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,18,0,27,0,3.678,1.387,1.552,2.354,6.706
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.678,1.387,0.641,0.659,0.659
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,28,0,0,3.663,1.384,0.430,0.636,0.646
5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,0,3.663,1.387,0.523,0.812,0.868
10,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,23,23,0,0,3.647,1.388,1.490,2.375,2.731
7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.645,1.387,0.924,1.168,1.171
11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645,1.387,1.089,1.318,1.322
10,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,21,0,27,0,3.641,1.388,1.321,2.430,2.930
11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,3.655,1.387,1.228,1.487,1.493
12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.646,1.384,1.954,2.482,2.489
8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,25,0,3.648,1.387,1.134,1.578,1.636
6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,25,27,0,0,3.621,1.387,0.878,1.129,1.135
11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,3.612,1.387,1.393,1.759,1.768
7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.616,1.345,1.087,1.396,1.413
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.628,1.387,0.802,0.880,0.881
10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,3.638,1.388,1.038,1.274,1.281
6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.658,1.387,0.944,1.125,1.127
6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,23,0,0,3.605,1.383,1.028,1.311,1.321
7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.614,1.387,1.253,1.716,1.726
8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,3.578,1.387,1.471,2.038,2.047
7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.577,1.387,1.246,1.705,1.712
13,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,3.591,1.387,1.671,2.066,2.074
11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.601,1.387,0.931,1.287,1.623
6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.599,1.387,0.883,1.135,1.142
8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,23,0,3.608,1.383,0.847,1.087,1.143
8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,31,0,3.622,1.387,0.992,1.335,1.392
6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.622,1.387,0.808,1.233,1.256
10,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0,0,3.628,1.388,1.429,1.740,1.750
9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.620,1.387,1.568,1.906,1.910
12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.618,1.387,1.085,1.312,1.322
7,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,19,25,35,0,3.622,1.387,0.884,2.025,2.770
13,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,20,24,27,0,3.627,1.383,1.696,2.275,2.342
8,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,3.612,1.387,1.779,2.558,2.573
8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.621,1.387,1.276,1.650,1.655
11,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.621,1.387,1.190,1.601,1.614
7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,3.595,1.388,0.772,1.455,2.128
7,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,20,0,0,27,3.600,1.387,1.186,2.174,7.894
10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,29,3.597,1.387,0.978,1.383,2.713
9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.603,1.383,1.304,1.517,1.519
12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,3.596,1.387,1.603,2.071,2.077
4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.605,1.387,0.991,1.358,1.363
6,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,20,26,29,0,3.612,1.387,1.558,2.430,2.508
15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,27,0,0,3.632,1.387,1.524,1.792,1.799
13,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,25,23,21,0,3.619,1.387,1.880,2.719,2.788
9,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,3.619,1.387,1.006,1.633,1.976
7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.640,1.383,1.024,1.208,1.210
18,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,0,23,0,3.597,1.387,2.071,2.421,2.477
13,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.578,1.387,1.435,1.926,1.959
13,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,19,23,0,0,3.583,1.387,1.659,2.635,3.002
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3.556,1.387,1.113,1.201,1.202
8,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23,23,31,0,3.538,1.387,1.035,1.394,1.456
11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,19,21,25,0,3.543,1.387,1.158,1.584,1.647
9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.559,1.383,1.683,2.280,2.289
6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,0,3.520,1.387,1.260,1.826,1.841
10,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0,0,3.531,1.387,1.244,1.603,1.614
11,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,3.542,1.387,1.247,1.762,13.251
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.541,1.387,1.315,1.473,1.475
9,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.566,1.387,1.619,2.077,2.096
7,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23,0,25,0,3.542,1.387,1.066,1.469,1.541
2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.558,1.383,0.887,1.372,1.393
10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.568,1.387,1.336,1.705,1.714
9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,0,0,3.558,1.387,1.699,2.301,2.313
9,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.568,1.387,1.749,2.549,2.577
11,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,19,15,25,0,3.573,1.387,1.301,1.829,1.893
8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.588,1.387,1.288,1.665,1.671
7,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,22,21,0,0,3.580,1.387,0.975,1.857,2.539
9,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,3.584,1.383,0.964,1.432,1.776
9,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,19,0,21,0,3.593,1.387,1.259,2.138,2.548
8,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,23,25,0,27,3.580,1.387,1.137,2.059,3.437
10,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,3.595,1.387,1.742,2.644,2.990
6,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,33,0,3.604,1.387,1.154,1.704,1.765
12,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,3.591,1.387,1.700,2.350,2.367
9,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,3.600,1.387,1.364,2.053,2.394
8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3.617,1.341,1.469,1.887,1.896
16,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,22,27,0,0,3.604,1.387,2.041,2.857,3.203
10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,3.625,1.387,1.335,1.706,1.718
12,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.629,1.387,1.466,1.938,1.958
11,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21,21,25,0,3.626,1.387,1.254,1.692,1.754
8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.630,1.387,1.076,1.489,1.823
9,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,16,25,0,0,3.656,1.387,1.531,2.448,6.779
8,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,21,23,29,0,3.654,1.383,1.060,1.572,1.635
6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.647,1.387,1.097,1.382,1.385
11,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,22,29,31,3.647,1.387,1.200,2.119,3.499
8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,29,0,0,3.651,1.387,0.742,0.870,0.875
4,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.705,1.387,1.325,1.778,1.796
11,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,35,3.717,1.387,1.163,1.658,2.948
10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3.628,1.387,1.268,1.541,1.544
10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.644,1.383,0.993,1.140,1.141
10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.647,1.387,1.682,2.183,2.190
10,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,3.627,1.387,1.152,1.712,2.049
4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,21,25,29,0,3.624,1.387,0.749,1.173,1.235
12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,0,3.644,1.387,1.724,2.215,2.225
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.642,1.387,0.554,0.588,0.588
5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,23,0,0,3.667,1.388,0.646,0.789,0.794
8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,1.387,0.868,1.090,1.094
6,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,21,25,0,0,3.663,1.384,1.248,2.212,2.573
13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,19,31,0,0,3.670,1.387,1.514,1.879,1.887
5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,21,0,0,3.682,1.387,0.670,0.924,0.944
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,3.698,1.387,1.163,1.399,1.406
11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.695,1.387,0.946,1.078,1.083
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.710,1.387,0.544,0.577,0.577
9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,18,19,0,0,3.722,1.388,1.211,1.562,1.571
9,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,19,22,0,0,3.727,1.383,0.972,1.510,1.846
14,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,17,25,0,25,3.736,1.387,1.585,2.352,3.643
12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3.716,1.387,1.499,1.791,1.794
12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.716,1.387,1.008,1.307,1.362
8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,3.716,1.388,0.928,1.346,1.368
14,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,3.704,1.388,1.808,2.450,2.469
12,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.704,1.387,1.470,2.316,2.663
7,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.704,1.384,1.354,1.963,1.997
5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27,25,0,3.704,1.387,0.416,0.687,0.746
13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.721,1.388,1.420,1.612,1.614
14,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.733,1.387,1.393,1.675,1.691
4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.722,1.387,1.253,1.842,1.863
7,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,17,24,0,0,3.748,1.387,0.943,1.494,1.827
5,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,28,19,0,49,3.698,1.387,0.643,1.115,2.414
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.728,1.383,1.308,1.576,1.580
5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,3.763,1.387,1.138,1.513,1.518
9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,3.783,1.387,1.427,1.815,1.824
7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.774,1.387,0.892,1.158,1.174
10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.774,1.387,1.127,1.447,1.451
11,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,3.780,1.388,1.493,1.951,1.964
6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,3.780,1.387,0.486,0.693,0.712
14,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,23,29,0,3.739,1.384,1.403,1.756,1.814
10,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,19,22,27,0,3.744,1.387,1.190,1.700,1.764
5,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,21,24,31,0,3.730,1.387,0.963,1.517,1.594
10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3.727,1.387,1.447,1.676,1.678
13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.727,1.387,1.059,1.186,1.188
9,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,25,24,25,0,3.682,1.388,1.112,1.547,1.611
9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,3.706,1.387,1.163,1.356,1.361
7,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.712,1.383,1.250,1.813,1.837
11,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.712,1.387,1.223,1.852,2.183
8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.717,1.388,1.096,1.358,1.362
15,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.714,1.346,1.704,2.329,2.352
9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,3.726,1.387,1.064,1.313,1.320
7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,23,0,31,0,3.716,1.387,0.803,1.224,1.294
13,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3.716,1.387,1.694,2.316,2.329
12,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3.713,1.384,1.289,1.651,1.668
11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713,1.387,0.922,1.046,1.048
6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,25,0,0,3.686,1.388,1.009,1.389,1.410
15,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.675,1.387,1.600,1.807,1.812
11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,0,0,0,3.643,1.387,0.920,1.272,1.604
12,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21,27,0,27,3.639,1.387,1.306,1.904,3.226
8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,27,0,3.635,1.387,1.138,1.584,1.642
10,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,3.637,1.383,1.152,1.744,2.094
7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,25,21,0,0,3.611,1.387,1.103,1.462,1.470
10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.638,1.387,1.510,1.826,1.829
5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.638,1.387,0.966,1.699,2.038
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,3.619,1.388,0.629,0.666,0.666
10,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,23,25,0,0,3.604,1.388,1.357,2.147,2.506
15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.604,1.387,1.590,2.026,2.036
15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3.604,1.384,1.594,2.031,2.041
9,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,17,23,21,0,3.615,1.388,1.140,1.658,1.722
13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3.615,1.387,1.337,1.753,1.766
12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3.629,1.388,1.111,1.180,1.180
6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0,3.642,1.387,0.769,1.004,1.014
14,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,17,21,0,0,3.652,1.387,1.795,2.462,2.488
15,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,22,21,0,0,3.642,1.387,1.968,2.547,2.559
12,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,22,23,0,0,3.628,1.387,1.342,2.060,2.427
7,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,21,21,0,0,3.623,1.383,1.234,1.924,2.268
5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3.631,1.387,0.756,0.915,0.917
7,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,19,21,23,0,3.635,1.388,1.147,2.070,2.468
10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,23,0,0,3.626,1.387,1.561,2.000,2.022
4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0,3.636,1.387,0.717,1.264,1.600
3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,3.656,1.387,0.681,1.036,1.057
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3.671,1.387,0.621,0.657,0.657
14,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,23,0,0,27,3.655,1.384,1.428,2.053,3.383
6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0,3.640,1.387,0.846,1.014,1.019
9,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22,23,25,0,3.630,1.387,1.108,1.542,1.604
14,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,21,0,0,3.646,1.387,1.324,1.567,1.574
13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,3.620,1.387,1.070,1.429,1.763
6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3.640,1.387,0.976,1.240,1.243
9,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,3.650,1.387,1.113,1.449,1.457
14,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,3.635,1.383,2.029,2.631,2.642
8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,0,3.635,1.387,0.600,1.102,1.490
7,3,4,0,0,0,1,1,0,0,0,0,0,0,0,0,19,0,0,35,3.647,1.388,1.475,2.612,4.262
5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,3.678,1.387,0.599,0.899,11.960
15,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,22,0,33,0,3.667,1.388,1.503,2.337,2.778
8,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,3.677,1.387,1.774,2.682,2.724
9,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,17,0,25,0,3.686,1.387,0.951,1.380,1.450
6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,0,3.683,1.383,0.595,0.718,0.723
