 

stn;time;tso005s0;gre000z0;tre200s0;tre005s0;rre150z0;ure000s0
AGMDAR;201807132030;22.7;0;22.1;18.5;0.0;49.8
AGMDAR;201807132040;22.7;0;22.3;18.6;0.0;49.2
AGMDAR;201807132050;22.6;0;22.8;18.7;0.0;47.7
AGMDAR;201807132100;22.6;0;22.3;18.4;0.0;48.8
AGMDAR;201807132110;22.6;0;22.2;18.4;0.0;49.4
AGMDAR;201807132120;22.5;0;22.7;18.4;0.0;47.4
AGMDAR;201807132130;22.5;0;23.2;18.1;0.0;45.5
AGMDAR;201807132140;22.4;0;22.6;18.1;0.0;48.5
AGMDAR;201807132150;22.4;0;22.4;18.1;0.0;48.8
AGMDAR;201807132200;22.4;0;22.6;18.0;0.0;47.8
AGMDAR;201807132210;22.3;0;22.9;18.1;0.0;46.6
AGMDAR;201807132220;22.3;0;22.7;17.9;0.0;47.1
AGMDAR;201807132230;22.2;0;22.1;17.9;0.0;49.4
AGMDAR;201807132240;22.2;0;22.7;18.1;0.0;46.8
AGMDAR;201807132250;22.2;0;23.0;17.9;0.0;45.9
AGMDAR;201807132300;22.1;0;22.5;17.9;0.0;48.1
AGMDAR;201807132310;22.1;0;22.3;17.9;0.0;48.6
AGMDAR;201807132320;22.1;0;22.3;17.6;0.0;48.0
AGMDAR;201807132330;22.0;0;22.2;17.3;0.0;48.8
AGMDAR;201807132340;22.0;0;21.6;16.9;0.0;50.8
AGMDAR;201807132350;22.0;0;21.9;16.8;0.0;49.4
AGMDAR;201807140000;21.9;0;22.3;16.6;0.0;48.1
AGMDAR;201807140010;21.9;0;22.0;16.3;0.0;49.2
AGMDAR;201807140020;21.9;0;21.1;16.4;0.0;52.8
AGMDAR;201807140030;21.8;0;20.6;16.6;0.0;54.8
AGMDAR;201807140040;21.8;0;20.5;16.8;0.0;55.8
AGMDAR;201807140050;21.8;0;19.4;16.8;0.0;63.1
AGMDAR;201807140100;21.7;0;18.6;16.5;0.0;67.4
AGMDAR;201807140110;21.7;0;17.8;16.3;0.0;72.7
AGMDAR;201807140120;21.6;0;19.0;16.1;0.0;64.4
AGMDAR;201807140130;21.6;0;19.3;16.0;0.0;59.8
AGMDAR;201807140140;21.6;0;19.0;16.0;0.0;62.1
AGMDAR;201807140150;21.6;0;19.1;15.7;0.0;62.4
AGMDAR;201807140200;21.5;0;19.0;15.3;0.0;62.2
AGMDAR;201807140210;21.5;0;18.9;15.3;0.0;62.5
AGMDAR;201807140220;21.4;0;19.2;15.2;0.0;60.8
AGMDAR;201807140230;21.4;0;19.3;15.2;0.0;60.2
AGMDAR;201807140240;21.4;0;19.7;15.2;0.0;59.3
AGMDAR;201807140250;21.4;0;19.6;15.1;0.0;59.4
AGMDAR;201807140300;21.3;0;19.5;15.0;0.0;59.7
AGMDAR;201807140310;21.3;0;19.5;15.0;0.0;59.8
AGMDAR;201807140320;21.3;0;18.2;15.1;0.0;66.0
AGMDAR;201807140330;21.2;0;18.2;15.2;0.0;66.0
AGMDAR;201807140340;21.2;0;18.0;15.3;0.0;66.9
AGMDAR;201807140350;21.2;3;18.8;15.4;0.0;62.1
AGMDAR;201807140400;21.1;6;19.2;15.4;0.0;59.5
AGMDAR;201807140410;21.1;8;17.6;15.5;0.0;70.0
AGMDAR;201807140420;21.1;13;17.3;15.6;0.0;71.1
AGMDAR;201807140430;21.0;22;17.7;15.6;0.0;68.1
AGMDAR;201807140440;21.0;33;18.1;15.7;0.0;65.9
AGMDAR;201807140450;21.0;68;17.3;16.4;0.0;72.7
AGMDAR;201807140500;21.0;101;17.6;17.1;0.0;72.0
AGMDAR;201807140510;20.9;118;18.2;18.1;0.0;72.1
AGMDAR;201807140520;20.9;164;18.9;19.0;0.0;70.8
AGMDAR;201807140530;20.9;202;20.1;20.0;0.0;66.3
AGMDAR;201807140540;20.9;237;20.8;20.9;0.0;64.3
AGMDAR;201807140550;20.9;275;20.1;22.4;0.0;69.1
AGMDAR;201807140600;20.8;288;20.6;23.2;0.0;66.5
AGMDAR;201807140610;20.8;301;20.3;23.3;0.0;69.7
AGMDAR;201807140620;20.8;248;20.2;23.5;0.0;69.1
AGMDAR;201807140630;-;-;-;-;-;-
AGMDAR;201807140640;20.8;428;21.5;25.8;0.0;59.9
AGMDAR;201807140650;20.8;320;21.6;25.9;0.0;59.7
AGMDAR;201807140700;20.8;314;21.5;25.8;0.0;62.1
AGMDAR;201807140710;20.8;434;22.0;26.3;0.0;60.6
AGMDAR;201807140720;20.8;548;22.3;27.5;0.0;55.9
AGMDAR;201807140730;20.8;574;23.0;28.6;0.0;55.3
AGMDAR;201807140740;20.8;614;23.3;29.9;0.0;54.3
AGMDAR;201807140750;20.9;655;23.8;31.3;0.0;53.8
AGMDAR;201807140800;20.9;683;23.7;32.7;0.0;54.3
AGMDAR;201807140810;20.9;701;24.0;33.5;0.0;54.4
AGMDAR;201807140820;20.9;690;24.4;34.4;0.0;52.6
AGMDAR;201807140830;21.0;725;24.4;34.8;0.0;49.4
AGMDAR;201807140840;21.0;774;24.7;35.7;0.0;47.9
AGMDAR;201807140850;21.0;807;25.2;36.6;0.0;46.1
AGMDAR;201807140900;21.1;768;25.4;37.0;0.0;47.2
AGMDAR;201807140910;21.1;865;25.5;37.2;0.0;44.9
AGMDAR;201807140920;21.2;494;25.5;36.0;0.0;45.4
AGMDAR;201807140930;21.2;749;25.6;34.6;0.0;46.4
AGMDAR;201807140940;21.3;751;26.1;36.4;0.0;43.9
AGMDAR;201807140950;21.3;935;26.5;37.8;0.0;41.7
AGMDAR;201807141000;21.4;853;26.7;38.8;0.0;40.6
AGMDAR;201807141010;21.4;856;26.7;39.0;0.0;40.8
AGMDAR;201807141020;21.5;908;27.1;40.4;0.0;39.5
AGMDAR;201807141030;21.6;829;27.0;39.2;0.0;40.4
AGMDAR;201807141040;21.6;946;27.5;41.0;0.0;39.1
AGMDAR;201807141050;21.7;910;27.8;40.0;0.0;39.6
AGMDAR;201807141100;21.8;560;27.4;38.4;0.0;41.7
AGMDAR;201807141110;21.9;886;27.6;38.3;0.0;42.0
AGMDAR;201807141120;21.9;905;27.5;39.5;0.0;41.4
AGMDAR;201807141130;22.0;853;27.7;38.8;0.0;41.2
AGMDAR;201807141140;22.1;580;27.6;37.6;0.0;40.0
AGMDAR;201807141150;22.2;535;28.0;36.4;0.0;39.4
AGMDAR;201807141200;22.2;499;28.0;35.7;0.0;40.5
AGMDAR;201807141210;22.3;548;28.4;36.9;0.0;37.9
AGMDAR;201807141220;22.4;563;28.2;36.1;0.0;37.1
AGMDAR;201807141230;22.4;335;28.0;35.2;0.0;37.1
AGMDAR;201807141240;22.5;328;28.0;33.3;0.0;38.5
AGMDAR;201807141250;22.5;324;27.5;32.0;0.0;40.3
AGMDAR;201807141300;22.6;204;27.1;30.4;0.0;43.1
AGMDAR;201807141310;22.6;204;25.8;25.3;0.0;52.7
AGMDAR;201807141320;22.7;242;24.1;24.2;0.0;68.4
AGMDAR;201807141330;22.7;336;24.2;24.6;0.0;66.4
AGMDAR;201807141340;22.8;256;24.9;25.3;0.0;62.2
AGMDAR;201807141350;22.8;206;25.3;25.0;0.0;60.0
AGMDAR;201807141400;22.8;114;25.3;24.4;0.0;58.7
AGMDAR;201807141410;22.8;110;24.9;23.4;0.0;61.0
AGMDAR;201807141420;22.9;60;23.6;22.2;0.0;68.3
AGMDAR;201807141430;22.9;48;23.0;21.2;0.0;63.9
AGMDAR;201807141440;22.9;47;20.8;20.6;0.0;81.8
AGMDAR;201807141450;23.0;47;20.2;20.0;0.0;79.8
AGMDAR;201807141500;23.0;55;19.7;19.3;0.0;75.5
AGMDAR;201807141510;22.9;82;19.3;18.6;0.0;76.6
AGMDAR;201807141520;22.9;159;19.6;19.3;0.0;78.3
AGMDAR;201807141530;22.9;172;20.6;20.5;0.0;77.5
AGMDAR;201807141540;22.8;200;20.8;21.6;0.0;80.1
AGMDAR;201807141550;22.8;368;21.7;22.9;0.0;78.5
AGMDAR;201807141600;22.8;604;22.6;24.1;0.0;77.5
AGMDAR;201807141610;22.7;583;22.6;23.7;0.0;76.2
AGMDAR;201807141620;22.7;586;22.7;23.3;0.0;76.4
AGMDAR;201807141630;22.7;580;23.3;23.6;0.0;71.6
AGMDAR;201807141640;22.7;342;23.8;24.0;0.0;69.9
AGMDAR;201807141650;22.6;333;23.6;24.0;0.0;69.9
AGMDAR;201807141700;22.6;213;23.5;23.6;0.0;68.1
AGMDAR;201807141710;22.6;125;22.9;23.1;0.0;73.2
AGMDAR;201807141720;22.6;100;22.4;22.5;0.0;76.6
AGMDAR;201807141730;22.6;90;22.3;22.0;0.0;68.1
AGMDAR;201807141740;22.6;69;21.7;20.7;0.0;68.0
AGMDAR;201807141750;22.6;42;21.2;20.9;0.0;70.9
AGMDAR;201807141800;22.6;26;20.9;20.9;0.0;72.0
AGMDAR;201807141810;22.6;27;21.0;20.7;0.0;70.2
AGMDAR;201807141820;22.6;18;21.3;20.4;0.0;66.1
AGMDAR;201807141830;22.6;10;21.3;20.0;0.0;65.7
AGMDAR;201807141840;22.6;9;21.0;19.7;0.0;68.7
AGMDAR;201807141850;22.5;6;20.4;19.6;0.0;74.4
AGMDAR;201807141900;22.5;4;19.9;19.7;0.0;80.1
AGMDAR;201807141910;22.5;3;20.0;19.6;0.0;77.3
AGMDAR;201807141920;22.5;1;19.8;19.6;0.0;78.3
AGMDAR;201807141930;-;-;-;-;-;-
AGMDAR;201807141940;22.4;0;19.0;18.4;0.0;82.4
AGMDAR;201807141950;22.4;0;18.7;18.7;0.0;84.0
AGMDAR;201807142000;22.4;0;18.3;18.9;0.0;86.8
AGMDAR;201807142010;22.4;0;18.3;18.8;0.0;86.9
AGMDAR;201807142020;22.3;0;18.6;18.3;0.0;83.2
AGMDAR;201807142030;22.3;0;18.6;18.3;0.0;83.7
AGMDAR;201807142040;22.3;0;18.4;18.6;0.0;87.1
AGMDAR;201807142050;22.2;0;18.7;18.5;0.0;83.0
AGMDAR;201807142100;22.2;0;19.1;18.0;0.0;76.1
AGMDAR;201807142110;22.2;0;19.0;18.0;0.0;75.9
AGMDAR;201807142120;22.1;0;18.6;18.4;0.0;78.9
AGMDAR;201807142130;22.1;0;18.7;18.6;0.0;79.8
AGMDAR;201807142140;22.0;0;18.1;18.6;0.0;85.9
AGMDAR;201807142150;22.0;0;18.0;18.5;0.0;86.4
AGMDAR;201807142200;22.0;0;17.9;18.4;0.0;88.5
AGMDAR;201807142210;21.9;0;17.8;18.3;0.0;88.9
AGMDAR;201807142220;21.9;0;18.0;18.3;0.0;87.2
AGMDAR;201807142230;21.9;0;18.0;18.2;0.0;85.5
AGMDAR;201807142240;21.8;0;18.0;18.1;0.0;81.4
AGMDAR;201807142250;21.8;0;17.6;17.8;0.0;82.2
AGMDAR;201807142300;21.8;0;17.3;17.5;0.0;83.5
AGMDAR;201807142310;21.7;0;17.5;17.5;0.0;81.1
AGMDAR;201807142320;21.7;0;17.6;17.2;0.0;80.0
AGMDAR;201807142330;21.7;0;16.9;16.9;0.0;83.9
AGMDAR;201807142340;21.6;0;16.7;16.8;0.0;85.2
AGMDAR;201807142350;21.6;0;16.7;16.7;0.0;84.9
AGMDAR;201807150000;21.5;0;16.8;16.7;0.0;84.9
AGMDAR;201807150010;21.5;0;16.6;16.6;0.0;85.1
AGMDAR;201807150020;21.5;0;16.3;16.5;0.0;86.8
AGMDAR;201807150030;21.4;0;16.6;16.4;0.0;84.8
AGMDAR;201807150040;21.4;0;17.0;16.4;0.0;82.8
AGMDAR;201807150050;21.3;0;17.4;16.5;0.0;79.6
AGMDAR;201807150100;21.3;0;17.4;16.5;0.0;78.9
AGMDAR;201807150110;21.3;0;17.2;16.3;0.0;79.3
AGMDAR;201807150120;21.2;0;17.1;16.3;0.0;79.2
AGMDAR;201807150130;21.2;0;16.8;16.3;0.0;82.1
AGMDAR;201807150140;21.2;0;16.9;16.3;0.0;81.5
AGMDAR;201807150150;21.1;0;16.6;16.3;0.0;82.9
AGMDAR;201807150200;21.1;0;16.5;16.3;0.0;83.0
AGMDAR;201807150210;21.0;0;16.3;16.1;0.0;84.0
AGMDAR;201807150220;21.0;0;16.5;16.1;0.0;82.5
AGMDAR;201807150230;21.0;0;16.7;16.1;0.0;82.3
AGMDAR;201807150240;20.9;0;16.5;16.0;0.0;83.3
AGMDAR;201807150250;20.9;0;16.3;16.0;0.0;84.6
AGMDAR;201807150300;20.8;0;16.3;16.0;0.0;84.6
AGMDAR;201807150310;20.8;0;16.5;15.8;0.0;83.4
AGMDAR;201807150320;20.8;0;16.0;15.6;0.0;86.5
AGMDAR;201807150330;20.7;0;15.4;15.4;0.0;89.2
AGMDAR;201807150340;20.7;0;15.9;15.6;0.0;87.8
AGMDAR;201807150350;20.7;1;16.0;15.8;0.0;86.5
AGMDAR;201807150400;20.6;6;16.4;15.8;0.0;84.7
AGMDAR;201807150410;20.6;10;16.4;15.9;0.0;84.3
AGMDAR;201807150420;20.5;34;16.4;16.2;0.0;84.9
AGMDAR;201807150430;20.5;52;16.5;16.7;0.0;85.8
AGMDAR;201807150440;20.5;69;16.0;17.0;0.0;88.6
AGMDAR;201807150450;20.4;71;16.1;17.2;0.0;90.3
AGMDAR;201807150500;20.4;138;16.8;17.8;0.0;90.5
AGMDAR;201807150510;20.3;115;17.5;18.5;0.0;88.4
AGMDAR;201807150520;20.3;163;17.7;19.0;0.0;86.4
AGMDAR;201807150530;20.2;151;17.9;19.4;0.0;83.9
AGMDAR;201807150540;20.2;208;17.9;19.4;0.0;85.5
AGMDAR;201807150550;20.2;250;18.5;19.5;0.0;81.6
AGMDAR;201807150600;20.1;231;18.6;20.4;0.0;83.7
AGMDAR;201807150610;20.1;303;18.8;20.8;0.0;83.4
AGMDAR;201807150620;20.1;251;19.2;20.7;0.0;80.6
AGMDAR;201807150630;-;-;-;-;-;-
AGMDAR;201807150640;20.1;225;18.9;20.7;0.0;84.2
AGMDAR;201807150650;20.1;207;18.7;20.6;0.0;85.5
AGMDAR;201807150700;20.1;209;18.7;20.6;0.0;85.2
AGMDAR;201807150710;20.1;201;18.8;20.5;0.0;85.0
AGMDAR;201807150720;20.1;232;19.1;20.6;0.0;82.9
AGMDAR;201807150730;20.1;244;19.5;20.7;0.0;77.8
AGMDAR;201807150740;20.1;503;20.3;21.7;0.0;75.7
AGMDAR;201807150750;20.1;652;20.8;23.3;0.0;73.3
AGMDAR;201807150800;20.1;677;21.2;24.0;0.0;72.3
AGMDAR;201807150810;20.1;709;21.0;24.9;0.0;70.4
AGMDAR;201807150820;20.1;742;21.5;24.9;0.0;71.4
AGMDAR;201807150830;20.2;759;20.9;24.0;0.0;73.0
AGMDAR;201807150840;20.2;778;21.5;24.9;0.0;73.1
AGMDAR;201807150850;20.2;792;22.0;26.1;0.0;71.8
AGMDAR;201807150900;20.3;820;22.0;26.8;0.0;69.4
AGMDAR;201807150910;20.4;844;22.7;28.0;0.0;68.2
AGMDAR;201807150920;20.4;867;22.6;28.2;0.0;65.1
AGMDAR;201807150930;20.5;929;23.1;29.0;0.0;63.9
AGMDAR;201807150940;20.6;846;23.8;28.7;0.0;62.2
AGMDAR;201807150950;20.6;831;23.6;28.8;0.0;61.6
AGMDAR;201807151000;20.7;805;23.5;28.1;0.0;61.7
AGMDAR;201807151010;20.8;822;23.8;28.3;0.0;60.1
AGMDAR;201807151020;20.9;950;24.0;28.4;0.0;58.2
AGMDAR;201807151030;21.0;950;24.4;29.3;0.0;55.8
AGMDAR;201807151040;21.1;975;24.6;29.6;0.0;58.2
AGMDAR;201807151050;21.2;941;24.7;30.3;0.0;56.7
AGMDAR;201807151100;21.3;925;25.0;30.8;0.0;58.7
AGMDAR;201807151110;21.4;973;25.3;31.6;0.0;58.3
AGMDAR;201807151120;21.5;976;25.3;32.3;0.0;57.2
AGMDAR;201807151130;21.6;982;25.9;33.3;0.0;53.9
AGMDAR;201807151140;21.7;982;26.1;33.8;0.0;51.4
AGMDAR;201807151150;21.8;983;26.6;34.1;0.0;49.1
AGMDAR;201807151200;21.9;981;26.7;34.5;0.0;47.1
AGMDAR;201807151210;22.0;940;26.9;34.9;0.0;45.8
AGMDAR;201807151220;22.1;751;26.8;33.9;0.0;45.0
AGMDAR;201807151230;22.2;1045;27.6;34.4;0.0;45.7
AGMDAR;201807151240;22.3;1043;28.0;35.7;0.0;45.0
AGMDAR;201807151250;22.4;1014;27.9;35.9;0.0;41.9
AGMDAR;201807151300;22.5;970;27.8;35.3;0.0;44.2
AGMDAR;201807151310;22.6;645;27.6;33.6;0.0;47.4
AGMDAR;201807151320;22.7;539;27.1;32.2;0.0;52.3
AGMDAR;201807151330;22.8;913;27.1;33.1;0.0;51.7
AGMDAR;201807151340;22.9;924;27.5;33.9;0.0;51.3
AGMDAR;201807151350;22.9;971;27.3;33.6;0.0;49.8
AGMDAR;201807151400;23.0;853;27.2;33.1;0.0;49.5
AGMDAR;201807151410;23.1;440;26.2;30.6;0.0;50.4
AGMDAR;201807151420;23.1;346;25.5;28.7;0.0;52.0
AGMDAR;201807151430;23.2;397;25.6;28.0;0.0;47.0
AGMDAR;201807151440;23.2;422;25.9;28.2;0.0;48.4
AGMDAR;201807151450;23.3;242;25.5;27.7;0.0;54.8
AGMDAR;201807151500;23.3;216;25.1;27.3;0.0;54.9
AGMDAR;201807151510;23.3;298;25.5;26.5;0.0;45.7
AGMDAR;201807151520;23.3;281;25.8;26.5;0.0;49.8
AGMDAR;201807151530;23.3;404;25.8;26.6;0.0;54.6
AGMDAR;201807151540;23.4;544;26.4;27.1;0.0;55.2
AGMDAR;201807151550;23.4;595;26.8;27.1;0.0;54.2
AGMDAR;201807151600;23.4;447;26.8;26.8;0.0;55.2
AGMDAR;201807151610;23.4;228;25.6;26.3;0.0;64.4
AGMDAR;201807151620;23.4;172;25.3;26.1;0.0;65.6
AGMDAR;201807151630;23.4;115;25.0;25.5;0.0;62.7
AGMDAR;201807151640;23.3;92;24.9;24.7;0.0;56.9
AGMDAR;201807151650;23.3;173;24.8;24.2;0.0;59.3
AGMDAR;201807151700;23.3;165;25.2;24.3;0.0;54.0
AGMDAR;201807151710;23.3;126;24.9;24.0;0.0;54.7
AGMDAR;201807151720;23.3;95;24.6;23.6;0.0;51.7
AGMDAR;201807151730;23.3;65;24.2;23.1;0.0;53.1
AGMDAR;201807151740;23.3;37;23.5;22.7;0.0;57.0
AGMDAR;201807151750;23.3;14;23.1;21.9;0.0;50.0
AGMDAR;201807151800;23.2;8;21.9;20.7;0.0;48.4
AGMDAR;201807151810;23.2;5;20.6;19.1;0.0;56.1
AGMDAR;201807151820;23.2;4;19.7;17.8;0.0;62.2
AGMDAR;201807151830;23.1;6;19.0;17.3;0.0;69.1
AGMDAR;201807151840;23.1;12;17.8;16.1;0.0;77.4
AGMDAR;201807151850;23.1;18;17.4;16.2;0.0;80.3
AGMDAR;201807151900;23.0;18;17.2;17.4;0.0;83.8
AGMDAR;201807151910;23.0;18;17.4;18.0;0.0;84.7
AGMDAR;201807151920;22.9;15;17.7;18.1;0.0;80.0
AGMDAR;201807151930;-;-;-;-;-;-
AGMDAR;201807151940;22.8;2;17.1;18.1;0.0;85.1
AGMDAR;201807151950;22.8;0;16.7;18.0;0.0;87.5
AGMDAR;201807152000;22.7;0;17.1;17.9;0.0;83.3
AGMDAR;201807152010;22.7;0;17.3;17.7;0.0;79.3
AGMDAR;201807152020;22.6;0;17.2;16.9;0.0;80.3
AGMDAR;201807152030;22.6;0;16.8;16.6;0.0;82.9
AGMDAR;201807152040;22.5;0;16.7;16.8;0.0;83.0
AGMDAR;201807152050;22.5;0;16.6;16.9;0.0;82.7
AGMDAR;201807152100;22.4;0;16.6;16.9;0.0;81.2
AGMDAR;201807152110;22.4;0;16.7;16.9;0.0;79.3
AGMDAR;201807152120;22.3;0;15.9;16.4;0.0;87.4
AGMDAR;201807152130;22.3;0;15.7;16.4;0.0;89.0
AGMDAR;201807152140;22.2;0;15.3;16.4;0.0;91.9
AGMDAR;201807152150;22.2;0;15.3;16.6;0.0;91.9
AGMDAR;201807152200;22.1;0;15.3;16.5;0.0;90.2
AGMDAR;201807152210;22.1;0;15.2;16.6;0.0;90.6
AGMDAR;201807152220;22.0;0;15.1;16.6;0.0;90.6
AGMDAR;201807152230;22.0;0;15.0;16.5;0.0;90.4
AGMDAR;201807152240;22.0;0;15.1;16.4;0.0;90.1
AGMDAR;201807152250;21.9;0;15.2;16.3;0.0;89.5
AGMDAR;201807152300;21.9;0;14.9;16.2;0.0;90.4
AGMDAR;201807152310;21.8;0;14.8;16.1;0.0;90.9
AGMDAR;201807152320;21.8;0;15.0;16.1;0.0;89.8
AGMDAR;201807152330;21.7;0;15.3;16.0;0.0;87.6
AGMDAR;201807152340;21.7;0;15.3;16.0;0.0;87.3
AGMDAR;201807152350;21.6;0;15.0;15.8;0.0;88.6
AGMDAR;201807160000;21.6;0;14.8;15.8;0.0;89.1
AGMDAR;201807160010;21.6;0;15.0;15.9;0.0;87.3
AGMDAR;201807160020;21.5;0;15.0;15.7;0.0;87.2
AGMDAR;201807160030;21.5;0;14.9;15.7;0.0;87.4
AGMDAR;201807160040;21.4;0;14.3;15.5;0.0;92.5
AGMDAR;201807160050;21.4;0;14.2;15.5;0.0;94.4
AGMDAR;201807160100;21.3;0;14.0;15.4;0.0;95.0
AGMDAR;201807160110;21.3;0;13.8;15.5;0.0;95.1
AGMDAR;201807160120;21.2;0;13.7;15.1;0.0;94.4
AGMDAR;201807160130;21.2;0;14.1;15.1;0.0;93.6
AGMDAR;201807160140;21.1;0;13.9;15.1;0.0;92.6
AGMDAR;201807160150;21.1;0;14.0;15.0;0.0;92.8
AGMDAR;201807160200;21.1;0;13.8;15.0;0.0;93.5
AGMDAR;201807160210;21.0;0;14.4;15.0;0.0;92.1
AGMDAR;201807160220;21.0;0;14.2;15.0;0.0;90.8
AGMDAR;201807160230;20.9;0;14.6;14.9;0.0;90.0
AGMDAR;201807160240;20.9;0;14.0;14.9;0.0;91.2
AGMDAR;201807160250;20.8;0;13.6;14.6;0.0;94.1
AGMDAR;201807160300;20.8;0;13.5;14.8;0.0;94.8
AGMDAR;201807160310;20.8;0;13.7;14.7;0.0;95.1
AGMDAR;201807160320;20.7;0;13.8;14.7;0.0;94.5
AGMDAR;201807160330;20.7;0;14.2;14.6;0.0;93.4
AGMDAR;201807160340;20.6;0;13.9;14.3;0.0;92.1
AGMDAR;201807160350;20.6;1;13.4;14.2;0.0;92.8
AGMDAR;201807160400;20.5;5;13.0;14.4;0.0;94.7
AGMDAR;201807160410;20.5;8;13.0;14.5;0.0;95.4
AGMDAR;201807160420;20.5;18;13.1;14.8;0.0;96.0
AGMDAR;201807160430;20.4;33;13.4;14.9;0.0;96.2
AGMDAR;201807160440;20.4;78;14.3;15.5;0.0;95.0
AGMDAR;201807160450;20.3;95;14.8;16.3;0.0;93.2
AGMDAR;201807160500;20.3;92;15.0;16.8;0.0;93.7
AGMDAR;201807160510;20.2;104;15.4;17.2;0.0;94.6
AGMDAR;201807160520;20.1;126;15.6;17.7;0.0;94.4
AGMDAR;201807160530;20.1;150;16.0;18.3;0.0;93.5
AGMDAR;201807160540;20.0;187;16.4;18.7;0.0;91.6
AGMDAR;201807160550;20.0;264;16.4;19.4;0.0;90.8
AGMDAR;201807160600;19.9;296;16.9;20.0;0.0;88.0
AGMDAR;201807160610;19.8;334;17.6;20.1;0.0;84.7
AGMDAR;201807160620;19.8;373;17.7;20.6;0.0;83.0
AGMDAR;201807160630;-;-;-;-;-;-
AGMDAR;201807160640;19.8;323;17.0;20.8;0.0;85.5
AGMDAR;201807160650;19.8;466;17.4;21.2;0.0;85.2
AGMDAR;201807160700;19.8;501;17.5;21.7;0.0;85.1
AGMDAR;201807160710;19.8;535;17.7;22.3;0.0;84.4
AGMDAR;201807160720;19.8;220;17.0;20.7;0.0;86.8
AGMDAR;201807160730;19.8;219;17.1;20.2;0.0;87.3
AGMDAR;201807160740;19.8;320;17.6;20.6;0.0;86.3
AGMDAR;201807160750;19.9;341;17.8;20.5;0.0;85.6
AGMDAR;201807160800;19.9;410;18.2;21.2;0.0;83.8
AGMDAR;201807160810;19.9;464;18.2;21.0;0.0;84.4
AGMDAR;201807160820;19.9;798;19.6;23.9;0.0;78.3
AGMDAR;201807160830;19.9;798;19.5;24.8;0.0;77.8
AGMDAR;201807160840;19.9;717;19.9;24.6;0.0;76.0
AGMDAR;201807160850;19.9;728;20.3;25.0;0.0;75.2
AGMDAR;201807160900;20.0;823;20.5;25.5;0.0;73.8
AGMDAR;201807160910;20.0;837;20.8;25.9;0.0;73.0
AGMDAR;201807160920;20.1;856;21.1;25.1;0.0;71.3
AGMDAR;201807160930;20.1;875;21.6;25.6;0.0;69.4
AGMDAR;201807160940;20.2;892;22.0;25.2;0.0;67.1
AGMDAR;201807160950;20.2;905;22.3;25.9;0.0;64.9
AGMDAR;201807161000;20.3;921;22.2;26.2;0.0;64.7
AGMDAR;201807161010;20.4;932;22.7;27.1;0.0;63.3
AGMDAR;201807161020;20.5;943;23.0;28.0;0.0;61.8
AGMDAR;201807161030;20.5;953;23.6;29.4;0.0;60.2
AGMDAR;201807161040;20.6;961;23.6;29.8;0.0;58.3
AGMDAR;201807161050;20.7;968;23.9;30.8;0.0;56.3
AGMDAR;201807161100;20.8;974;23.9;31.9;0.0;55.1
AGMDAR;201807161110;20.9;976;24.3;32.9;0.0;56.2
AGMDAR;201807161120;21.0;979;24.7;32.9;0.0;50.5
AGMDAR;201807161130;21.1;983;24.9;32.9;0.0;50.2
AGMDAR;201807161140;21.2;981;25.2;32.5;0.0;50.0
AGMDAR;201807161150;21.3;972;25.7;33.4;0.0;47.6
AGMDAR;201807161200;21.4;967;25.7;33.6;0.0;44.3
AGMDAR;201807161210;21.5;970;25.8;34.1;0.0;43.8
AGMDAR;201807161220;21.6;965;26.1;34.1;0.0;39.6
AGMDAR;201807161230;21.8;957;26.1;34.1;0.0;39.9
AGMDAR;201807161240;21.9;947;26.1;33.8;0.0;37.9
AGMDAR;201807161250;21.9;936;26.7;33.8;0.0;36.9
AGMDAR;201807161300;22.0;924;27.0;34.9;0.0;38.9
AGMDAR;201807161310;22.1;909;26.7;34.1;0.0;40.8
AGMDAR;201807161320;22.2;897;26.6;34.4;0.0;37.8
AGMDAR;201807161330;22.3;882;26.6;32.6;0.0;35.5
AGMDAR;201807161340;22.3;865;26.7;31.3;0.0;35.6
AGMDAR;201807161350;22.4;845;26.8;30.9;0.0;34.7
AGMDAR;201807161400;22.5;830;27.0;30.8;0.0;34.6
AGMDAR;201807161410;22.5;811;27.1;30.7;0.0;33.9
AGMDAR;201807161420;22.5;790;27.3;30.5;0.0;34.6
AGMDAR;201807161430;22.6;772;27.4;30.6;0.0;34.9
AGMDAR;201807161440;22.6;746;27.6;30.5;0.0;35.9
AGMDAR;201807161450;22.6;669;27.3;29.4;0.0;37.3
AGMDAR;201807161500;22.7;632;27.3;29.4;0.0;36.8
AGMDAR;201807161510;22.7;582;27.3;28.9;0.0;38.1
AGMDAR;201807161520;22.7;300;26.7;26.8;0.0;38.0
AGMDAR;201807161530;22.7;218;26.3;25.5;0.0;38.6
AGMDAR;201807161540;22.7;78;25.8;24.3;0.0;40.1
AGMDAR;201807161550;22.7;532;26.6;24.8;0.0;37.9
AGMDAR;201807161600;22.7;337;27.1;25.7;0.0;37.9
AGMDAR;201807161610;22.7;228;26.2;24.8;0.0;41.0
AGMDAR;201807161620;22.7;142;26.3;25.0;0.0;40.9
AGMDAR;201807161630;22.7;136;25.9;24.7;0.0;41.4
AGMDAR;201807161640;22.6;137;25.7;24.7;0.0;42.9
AGMDAR;201807161650;22.6;113;25.5;24.4;0.0;43.9
